Productname,ProductID,Category,Revenue,ROI,NetProfitMargin,Cluster
HL Mountain Pedal,937,Components,97.188,0.410935,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.39257,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.459281,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.410935,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.39257,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.459281,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.410935,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.39257,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.459281,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.410935,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.39257,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.459281,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.410935,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.39257,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.459281,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.410935,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.39257,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.459281,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.410935,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.39257,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.459281,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.410935,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.39257,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.459281,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.410935,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.39257,25.999918,0
HL Mountain Pedal,937,Components,97.188,0.459281,25.999918,0
"LL Mountain Frame - Silver, 44",918,Components,158.43,0.0,8.733321,2
ML Mountain Seat/Saddle,909,Components,70.452,0.45828,25.99983,0
ML Mountain Seat/Saddle,909,Components,70.452,1.463951,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.878371,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.45828,25.99983,0
ML Mountain Seat/Saddle,909,Components,70.452,1.463951,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.878371,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.45828,25.99983,0
ML Mountain Seat/Saddle,909,Components,70.452,1.463951,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.878371,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.45828,25.99983,0
ML Mountain Seat/Saddle,909,Components,70.452,1.463951,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.878371,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.45828,25.99983,0
ML Mountain Seat/Saddle,909,Components,70.452,1.463951,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.878371,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.45828,25.99983,0
ML Mountain Seat/Saddle,909,Components,70.452,1.463951,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.878371,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.45828,25.99983,0
ML Mountain Seat/Saddle,909,Components,70.452,1.463951,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.878371,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.45828,25.99983,0
ML Mountain Seat/Saddle,909,Components,70.452,1.463951,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.878371,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.45828,25.99983,0
ML Mountain Seat/Saddle,909,Components,70.452,1.463951,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.878371,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.45828,25.99983,0
ML Mountain Seat/Saddle,909,Components,70.452,1.463951,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.878371,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.45828,25.99983,0
ML Mountain Seat/Saddle,909,Components,70.452,1.463951,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.878371,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.45828,25.99983,0
ML Mountain Seat/Saddle,909,Components,70.452,1.463951,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.878371,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.45828,25.99983,0
ML Mountain Seat/Saddle,909,Components,70.452,1.463951,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.878371,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.45828,25.99983,0
ML Mountain Seat/Saddle,909,Components,70.452,1.463951,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.878371,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.45828,25.99983,0
ML Mountain Seat/Saddle,909,Components,70.452,1.463951,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.878371,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.45828,25.99983,0
ML Mountain Seat/Saddle,909,Components,70.452,1.463951,25.99983,1
ML Mountain Seat/Saddle,909,Components,70.452,0.878371,25.99983,1
"HL Mountain Frame - Silver, 46",742,Components,1637.4,0.0,8.733333,2
ML Mountain Handlebars,809,Components,74.304,0.266175,25.999946,0
ML Mountain Handlebars,809,Components,74.304,0.2574,25.999946,0
ML Mountain Handlebars,809,Components,74.304,0.224505,25.999946,0
Front Derailleur,945,Components,109.788,0.202507,25.999927,0
Front Derailleur,945,Components,109.788,0.297754,25.999927,0
Front Derailleur,945,Components,109.788,0.260259,25.999927,0
"LL Mountain Frame - Black, 42",924,Components,149.874,0.0,8.733336,2
"HL Mountain Frame - Silver, 42",739,Components,818.7,0.0,8.733333,2
"LL Mountain Frame - Black, 44",925,Components,449.622,0.0,8.733336,2
"ML Mountain Frame-W - Silver, 40",904,Components,873.816,0.0,8.733326,2
"LL Mountain Frame - Silver, 44",918,Components,633.72,0.0,8.733321,2
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.30552,25.99983,0
ML Mountain Seat/Saddle,909,Components,46.968,0.975967,25.99983,1
ML Mountain Seat/Saddle,909,Components,46.968,0.58558,25.99983,0
"HL Touring Frame - Yellow, 60",885,Components,1204.692,0.0,0.099992,2
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
Rear Brakes,907,Components,191.7,0.312776,26.0,0
Rear Brakes,907,Components,191.7,0.462304,26.0,0
Rear Brakes,907,Components,191.7,0.667123,26.0,1
HL Touring Seat/Saddle,916,Components,157.92,0.413352,25.999873,0
HL Touring Seat/Saddle,916,Components,157.92,0.609981,25.999873,0
